Phần,Chương,Số điều,Tiêu đề điều,Nội dung điều,Số khoản,Nội dung khoản,Điểm,Nội dung điểm,article_id,clause_id,point_id
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,357,Tội lạm quyền trong khi thi hành công vụ,,3.0,"Phạm tội gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng, thì bị phạt tù từ 10 năm đến 15 năm.",,,357,357_3.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,357,Tội lạm quyền trong khi thi hành công vụ,,4.0,"Phạm tội gây thiệt hại về tài sản 1.500.000.000 đồng trở lên, thì bị phạt tù từ 15 năm đến 20 năm.",,,357,357_4.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,357,Tội lạm quyền trong khi thi hành công vụ,,5.0,"Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng.",,,357,357_5.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,1.0,"Người nào lợi dụng chức vụ, quyền hạn trực tiếp hoặc qua trung gian đòi, nhận hoặc sẽ nhận bất kỳ lợi ích nào sau đây dưới mọi hình thức để dùng ảnh hưởng của mình thúc đẩy người có chức vụ, quyền hạn làm hoặc không làm một việc thuộc trách nhiệm hoặc liên quan trực tiếp đến công việc của họ hoặc làm một việc không được phép làm, thì bị phạt tù từ 01 năm đến 06 năm:",a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng hoặc dưới 2.000.000 đồng nhưng đã bị xử lý kỷ luật về hành vi này mà còn vi phạm;",358,358_1.0,358_1.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,1.0,"Người nào lợi dụng chức vụ, quyền hạn trực tiếp hoặc qua trung gian đòi, nhận hoặc sẽ nhận bất kỳ lợi ích nào sau đây dưới mọi hình thức để dùng ảnh hưởng của mình thúc đẩy người có chức vụ, quyền hạn làm hoặc không làm một việc thuộc trách nhiệm hoặc liên quan trực tiếp đến công việc của họ hoặc làm một việc không được phép làm, thì bị phạt tù từ 01 năm đến 06 năm:",b,Lợi ích phi vật chất.,358,358_1.0,358_1.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 06 năm đến 13 năm:",a,Có tổ chức;,358,358_2.0,358_2.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 06 năm đến 13 năm:",b,Phạm tội 02 lần trở lên;,358,358_2.0,358_2.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 06 năm đến 13 năm:",c,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;",358,358_2.0,358_2.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 06 năm đến 13 năm:",d,Gây thiệt hại về tài sản từ 1.000.000.000 đồng đến dưới 3.000.000.000 đồng.,358,358_2.0,358_2.0_d
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 13 năm đến 20 năm:",a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;",358,358_3.0,358_3.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 13 năm đến 20 năm:",b,Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng.,358,358_3.0,358_3.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,4.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù 20 năm hoặc tù chung thân:",a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá 1.000.000.000 đồng trở lên;",358,358_4.0,358_4.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,4.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù 20 năm hoặc tù chung thân:",b,Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.,358,358_4.0,358_4.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,358,"Tội lợi dụng chức vụ, quyền hạn gây ảnh hưởng đối với người khác để trục lợi",,5.0,"Người phạm tội còn bị cấm đảm nhiệm chức vụ nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 60.000.000 đồng đến 200.000.000 đồng..",,,358,358_5.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,1.0,"Người nào vì vụ lợi hoặc động cơ cá nhân khác mà lợi dụng chức vụ, quyền hạn thực hiện một trong các hành vi sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",a,"Sửa chữa, làm sai lệch nội dung giấy tờ, tài liệu;",359,359_1.0,359_1.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,1.0,"Người nào vì vụ lợi hoặc động cơ cá nhân khác mà lợi dụng chức vụ, quyền hạn thực hiện một trong các hành vi sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",b,"Làm, cấp giấy tờ giả;",359,359_1.0,359_1.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,1.0,"Người nào vì vụ lợi hoặc động cơ cá nhân khác mà lợi dụng chức vụ, quyền hạn thực hiện một trong các hành vi sau đây, thì bị phạt tù từ 01 năm đến 05 năm:",c,"Giả mạo chữ ký của người có chức vụ, quyền hạn.",359,359_1.0,359_1.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",a,Có tổ chức;,359,359_2.0,359_2.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",b,"Người phạm tội là người có trách nhiệm lập hoặc cấp các giấy tờ, tài liệu;",359,359_2.0,359_2.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:",c,"Làm, cấp giấy tờ giả với số lượng từ 02 giấy tờ giả đến 05 giấy tờ giả.",359,359_2.0,359_2.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",a,"Làm, cấp giấy tờ giả với số lượng từ 06 giấy tờ giả đến 10 giấy tờ giả;",359,359_3.0,359_3.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 15 năm:",b,Để thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng.,359,359_3.0,359_3.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,4.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm:",a,"Làm, cấp giấy tờ giả với số lượng 11 giấy tờ giả trở lên;",359,359_4.0,359_4.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,4.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 12 năm đến 20 năm:",b,Để thực hiện tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng.,359,359_4.0,359_4.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,359,Tội giả mạo trong công tác,,5.0,"Người phạm tội còn bị cấm đảm nhiệm chức vụ hoặc làm công việc nhất định từ 01 năm đến 05 năm, có thể bị phạt tiền từ 20.000.000 đồng đến 200.000.000 đồng. Mục 2. CÁC TỘI PHẠM KHÁC VỀ CHỨC VỤ",,,359,359_5.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,1.0,"Người nào có chức vụ, quyền hạn vì thiếu trách nhiệm mà không thực hiện hoặc thực hiện không đúng nhiệm vụ được giao thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại các điều 179, 308 và 376 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm:",a,Làm chết người;,360,360_1.0,360_1.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,1.0,"Người nào có chức vụ, quyền hạn vì thiếu trách nhiệm mà không thực hiện hoặc thực hiện không đúng nhiệm vụ được giao thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại các điều 179, 308 và 376 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm:",b,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;,360,360_1.0,360_1.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,1.0,"Người nào có chức vụ, quyền hạn vì thiếu trách nhiệm mà không thực hiện hoặc thực hiện không đúng nhiệm vụ được giao thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại các điều 179, 308 và 376 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm:",c,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,360,360_1.0,360_1.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,1.0,"Người nào có chức vụ, quyền hạn vì thiếu trách nhiệm mà không thực hiện hoặc thực hiện không đúng nhiệm vụ được giao thuộc một trong các trường hợp sau đây, nếu không thuộc trường hợp quy định tại các điều 179, 308 và 376 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 05 năm:",d,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng.,360,360_1.0,360_1.0_d
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:",a,Làm chết 02 người;,360,360_2.0,360_2.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:",b,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;,360,360_2.0,360_2.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 07 năm:",c,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng.,360,360_2.0,360_2.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 12 năm:",a,Làm chết 03 người trở lên;,360,360_3.0,360_3.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 12 năm:",b,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên;,360,360_3.0,360_3.0_b
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,3.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 07 năm đến 12 năm:",c,Gây thiệt hại về tài sản 1.500.000.000 đồng trở lên.,360,360_3.0,360_3.0_c
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,360,Tội thiếu trách nhiệm gây hậu quả nghiêm trọng,,4.0,"Người phạm tội còn bị cấm đảm nhiệm chức vụ, cấm hành nghề hoặc làm công việc nhất định từ 01 năm đến 05 năm.",,,360,360_4.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,361,"Tội cố ý làm lộ bí mật công tác; tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác",,1.0,"Người nào cố ý làm lộ bí mật công tác hoặc chiếm đoạt, mua bán, tiêu hủy tài liệu bí mật công tác, nếu không thuộc trường hợp quy định tại các điều 110, 337 và 342 của Bộ luật này, thì bị phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm.",,,361,361_1.0,
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,361,"Tội cố ý làm lộ bí mật công tác; tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",a,Có tổ chức;,361,361_2.0,361_2.0_a
Phần thứ hai - CÁC TỘI PHẠM,Chương XXIII - CÁC TỘI PHẠM VỀ CHỨC VỤ,361,"Tội cố ý làm lộ bí mật công tác; tội chiếm đoạt, mua bán hoặc tiêu hủy tài liệu bí mật công tác",,2.0,"Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 02 năm đến 07 năm:",b,Phạm tội 02 lần trở lên;,361,361_2.0,361_2.0_b
